text,label
50 МВт опционный фотоэлектрический проект EPC,Название проекта (Описание)
"Общий контракт на поставку 50 МВт на озеро Хиросиме, Китай, Китай (No CGN-20210707004)",Название проекта (Описание)
"100 МВт агрономического фотоэлектрического комплекса &lt; &lt; Чайна &gt; &gt; , 100 МВт, был заключен в генеральном контракте (перезакупка) на строительство фотоэлектрического поля &lt; &lt; ЭПК &gt; &gt;",Название проекта (Описание)
100 МВт в этом крупном ядерно-энергетическом комплексе &lt; &lt; Спейс &gt; &gt; (переторгнутый конкурс) (номер тендера:,Название проекта (Описание)
100 МВт фотоэлектрического поля и 110 кВ-литровая станция PC в префектуре Хиросима,Название проекта (Описание)
100 МВт фотоэлектрического поля и 110 кВ-литровая станция PC (заказ No CGN-V),Название проекта (Описание)
"1,4 млн. кВт на объекте 2-1 (100 МВт фотоэлектрического) проекта &quot; EPC &quot; на базе &quot; Гизи &quot;",Название проекта (Описание)
"Проект 2-1 (100 МВт фотоэлектрической тепловой связи) &lt; &lt; ЕПК &gt; &gt; , проект 1,4 млн. кВт на базе &lt; &lt; Джиси &gt; &gt; (запрос)",Название проекта (Описание)
Вуханьский проект по распределенному фотоэлектрическому подряду EPC,Название проекта (Описание)
Проект распределенной фотоэлектрической электроники EPC Hong Kong China Hong Kong (Конференция No CGN),Название проекта (Описание)
100 МВт фотоэлектрического поля PC в Китае,Название проекта (Описание)
200 мегаватт-плюс для проекта EPC,Название проекта (Описание)
100 МВт / 200 МВт в рамках проекта EPC,Название проекта (Описание)
100 МВт фотоэлектрической станции и генеральной контрактной работы по линии EPC (запрос No: CGN-CGN),Название проекта (Описание)
"50 МВт для рыбопромысловых комплементарных фотоэлектрических фотоэлектрических электростанций &quot; EPC &quot; , 50 МВт для рыбацких экспедиций в префектуре Гуаня",Название проекта (Описание)
"50 МВт для производства фотоэлектрической энергии, дополняющей 50 МВт в префектуре Хиросимы (заявление No CGN-CGN)",Название проекта (Описание)
"100 МВт в Нижнем Сычуане, штат Сычуань, в рамках проекта по модернизации фотоэлектрических установок и по доставке электронно-электроэнергетических установок в рамках генерального подряда EPC",Название проекта (Описание)
"100 МВт в Нижнем Сычуане, штат Бенедиктио, в рамках проекта по созданию дополнительных фотоэлектрических электростанций, а также в рамках генерального подряда на строительство линий электропередач EPC (номер тендера: CGN-CGN).",Название проекта (Описание)
Объявлены результаты генерального подряда на проект EPC по производству фотоэлектрической энергии на 30 МВт в соляном причале в Китае,Название проекта (Описание)
Генеральный контракт на проект EPC по производству фотоэлектрической энергии мощностью 30 МВт на этом соляном терминале Гуань-Янь (номер тендера: CGN-202210100006).,Название проекта (Описание)
"100 МВт Проект по расширению производства фотоэлектрической энергии для сельского хозяйства, подъемные станции, маршруты и интерьеры",Название проекта (Описание)
"100 МВт Проект по расширению производства фотоэлектрической энергии для сельского хозяйства, станция для подъема, маршруты доставки и генеральный контракт с EPC",Название проекта (Описание)
"100 МВт агропромышленного комплекса &lt; &lt; Чхонта &gt; &gt; , Китай",Название проекта (Описание)
"100 МВт агропромышленного комплекса &lt; &lt; Чхонта &gt; &gt; , проект &lt; &lt; EPC &gt; &gt; , проект &lt; &lt; Комплементарная фотоэлектрическая энергетика &gt; &gt; (заказ No CGN-CGN)",Название проекта (Описание)
"50 МВт проект по строительству фотоэлектрической зоны, электрической линии",Название проекта (Описание)
"50 МВт фотоэлектрической зоны в рамках проекта 50 МВт, строительный проект по строительству электрического плацдарма (приемка)",Название проекта (Описание)
Китайское озеро Синьхуа в рамках проекта закупок для модернизации фотоэлектрических компонентов электростанции,Название проекта (Описание)
Проект по переоснащению фотоэлектрических компонентов электростанции в Северном и Южном Китае (заявление No CGN-202207270013),Название проекта (Описание)
100 МВт для защиты сельскохозяйственных и дополнительных фотосъемок в рамках проекта EPC,Название проекта (Описание)
100 МВт для защиты сельскохозяйственного и дополнительного фотосъемки в рамках проекта EPC (запрос No: CGN-CGN),Название проекта (Описание)
100 МВт Проект по расширению производства фотоэлектрической энергии в сельских районах &lt; &lt; Си-Эн &gt; &gt;,Название проекта (Описание)
100 МВт Проект по расширению фотоэлектрической энергии для сельского хозяйства в районе фотоэлектрического поля &lt; &lt; ЭПК &gt; &gt; (запрос No:,Название проекта (Описание)
100 МВт для проекта EPC (заказ No CGN-202303240001),Название проекта (Описание)
"80 МВт рыболовной фотоэлектрической станции &lt; &lt; Ханан &gt; &gt; в Башне, Лонг-Айн, и генеральный контракт на передачу маршрута EPC",Название проекта (Описание)
"Бенгама аннексирует 80 МВт рыболовной фотоэлектрической станции, дополняющей солнечную электроэнергию, и выдает генеральные подряды на маршрут EPC (перезаключение)",Название проекта (Описание)
Результаты генерального подряда на закупку фотоэлектрического фотоэлектрического комплекса 60 МВт,Название проекта (Описание)
Генеральный контракт на закупку фотоэлектрического фотоэлектрического комплекса 60 МВт (заказ No CGN-20210804005) для определения проекта,Название проекта (Описание)
"Строительство фотоэлектрической зоны в рамках проекта &lt; &lt; Интегрированное отопление &gt; &gt; , Китай и Гуанчжоу (пункт 2)",Название проекта (Описание)
Строительство фотоэлектрической зоны в рамках проекта &lt; &lt; Интегрированная гамма-термия &gt; &gt; (пункт 2) &lt; &lt; ЕПК &gt; &gt; (запрос No: CGN-CGN),Название проекта (Описание)
Синьцзян-Уйгурский проект по выпуску линий электропередачи и проект топографической съемки (тяжелый),Название проекта (Описание)
Синьцзян-Уйгурский проект по выпуску линий электропередачи и проект топографической съемки (перезаключение),Название проекта (Описание)
"Результаты генерального подряда (переторга) на проект PC по производству фотоэлектрической энергии в Гилонге, Северный Чин",Название проекта (Описание)
"Генеральный контракт на проект по производству фотоэлектрической энергии в Гилонге, Северный Чин",Название проекта (Описание)
30 МВт проект строительства фотоэлектрической сети в штате Гуанчжоу,Название проекта (Описание)
Проект строительства 30 МВт фотоэлектрической сети в штате Гуанчжоу (Конференция No CGN-20220509006),Название проекта (Описание)
34-я дивизия Синьцзян-Уйгурского полка 34-я группа 100 МВт в рамках генерального контракта на производство фотоэлектрической энергии,Название проекта (Описание)
34-я дивизия 2-й дивизии Синьцзян-Китайского Синьцзян-Японского Синьцзяна по централизованному фотоэлектрическому проекту PC 100 МВт,Название проекта (Описание)
Результаты в рамках проекта по закупке электрической линии на 100 МВт в рамках проекта &lt; &lt; Энергосбережение &gt; &gt;,Название проекта (Описание)
распределенный фотоэлектрический проект EPC в Янгоне (перезаключение),Название проекта (Описание)
Генераторы проекта EPC по распределенной фотоэлектрической генерации в Янгоне (перезакупка) (номер тендера:,Название проекта (Описание)
80 МВт рыболовного сияния в башне Балтийского озера в рамках генерального подрядного проекта EPC в фотоэлектрической зоне,Название проекта (Описание)
"80 МВт рыболовного фотоэлектрического комплементарного фотоэлектрического проекта &lt; &lt; Фолс &gt; &gt; , проект &lt; &lt; ЕПК фотоэлектрической зоны &gt; &gt; , проект &lt; &lt; Синьцзян &gt; &gt; (сценарный проект)",Название проекта (Описание)
Китайское озеро Синьцзян-Уйгурское крыло торгует на разработку проекта аккумулирования воды и проект строительства,Название проекта (Описание)
100 МВт фотоэлектрического проекта EPC в фотоэлектрической зоне,Название проекта (Описание)
100 МВт фотоэлектрического проекта EPC в фотоэлектрической зоне (заказ No CGN-CGN),Название проекта (Описание)
40 МВт проект строительства фотоэлектрического поля и строительного поля для электрической линии,Название проекта (Описание)
40 МВт фотоэлектрического поля проекта и строительство строительного поля для электрической линии (приемка),Название проекта (Описание)
34-я дивизия 34-я дивизия 34-я дивизия 100 МВт закупка фотоэлектрических постов в первом абзаце,Название проекта (Описание)
"500 МВт сельского хозяйства (лесное хозяйство, рыбный промысел) комплементарный фотоэлектрический фотоэлектрический один 250 МВт проект EPC",Название проекта (Описание)
"500 МВт сельского хозяйства (лес, рыбный промысел) с комплементарной фотоэлектрической комбинацией 250 МВт проект EPC (запрос No: CGN-CGN)",Название проекта (Описание)
"Проект: 500 МВт сельского хозяйства (лес, рыболовство)",Название проекта (Описание)
"202205180010), идентифицированные лица:",Прочее
"20220725003), идентифицированные лица:",Прочее
"202112140001), идентифицированные лица:",Прочее
"202208010001), идентифицированные лица:",Прочее
"202302160005), идентифицированные лица:",Прочее
"202210310005), идентифицированные лица:",Прочее
"202201270008), идентифицированные лица:",Прочее
"202203100001), идентифицированные лица:",Прочее
"202304260003), идентифицированные лица:",Прочее
"20220704003), идентифицированные лица:",Прочее
"202107210002), идентифицированные лица:",Прочее
"202305110004), идентифицированные лица:",Прочее
"202305310010), идентифицированные лица:",Прочее
"202209190009-N1), идентифицированные лица:",Прочее
"20221107001), идентифицированные лица:",Прочее
"202307110003), идентифицированные лица:",Прочее
"202206230003-N1), идентифицированные лица:",Прочее
"20220427002), идентифицированные лица:",Прочее
"20230320002), идентифицированные лица:",Прочее
"20230705002), идентифицированные лица:",Прочее
"202209010004), идентифицированные лица:",Прочее
"202206010004), идентифицированные лица:",Прочее
"202203160004), идентифицированные лица:",Прочее
"202304240003), идентифицированные лица:",Прочее
"20230505001), идентифицированные лица:",Прочее
"202305310003), идентифицированные лица:",Прочее
"20220704005), идентифицированные лица:",Прочее
"202304120008), идентифицированные лица:",Прочее
"202212280001), идентифицированные лица:",Прочее
"202209010005), идентифицированные лица:",Прочее
"20221220001), идентифицированные лица:",Прочее
"20230509002), идентифицированные лица:",Прочее
"202208160002-N1), идентифицированные лица:",Прочее
"20221214001), идентифицированные лица:",Прочее
"202204290003), идентифицированные лица:",Прочее
"202208300006), идентифицированные лица:",Прочее
"202308020002), идентифицированные лица:",Прочее
"202301100001), идентифицированные лица:",Прочее
"202305310004), идентифицированные лица:",Прочее
"202306060009), идентифицированные лица:",Прочее
"202307060013), идентифицированные лица:",Прочее
"202204140001), идентифицированные лица:",Прочее
"202203180001), идентифицированные лица:",Прочее
"20230605002), идентифицированные лица:",Прочее
"202211150006), идентифицированные лица:",Прочее
"202208310008), идентифицированные лица:",Прочее
"20230727002), идентифицированные лица:",Прочее
"202304200008), идентифицированные лица:",Прочее
"202210110002), идентифицированные лица:",Прочее
"202206160007), идентифицированные лица:",Прочее
"202204200006), идентифицированные лица:",Прочее
"202204290004), идентифицированные лица:",Прочее
"202203300001), идентифицированные лица:",Прочее
"20230505002), идентифицированные лица:",Прочее
"202210190005-N1), идентифицированные лица:",Прочее
"20221028001), идентифицированные лица:",Прочее
"202201270009), идентифицированные лица:",Прочее
"20230707003), идентифицированные лица:",Прочее
"202307050013), идентифицированные лица:",Прочее
"202203020001), идентифицированные лица:",Прочее
"202208020005), идентифицированные лица:",Прочее
"202108050011), идентифицированные лица:",Прочее
"202208170003), идентифицированные лица:",Прочее
"202211100002), идентифицированные лица:",Прочее
"202112160012-N1), идентифицированные лица:",Прочее
"202207250005-N2), идентифицированные лица:",Прочее
"202304260002), идентифицированные лица:",Прочее
"20230509003), идентифицированные лица:",Прочее
"20221020003), идентифицированные лица:",Прочее
"202209060003), идентифицированные лица:",Прочее
"202306250003), идентифицированные лица:",Прочее
"202206130008), идентифицированные лица:",Прочее
"20220707002), идентифицированные лица:",Прочее
"202209130001), идентифицированные лица:",Прочее
"202205260006), идентифицированные лица:",Прочее
"202203080002), идентифицированные лица:",Прочее
"202208030007), идентифицированные лица:",Прочее
"202210200004), идентифицированные лица:",Прочее
"202204270005), идентифицированные лица:",Прочее
"20230223001), идентифицированные лица:",Прочее
"20230707002), идентифицированные лица:",Прочее
"202205180003), идентифицированные лица:",Прочее
"20220507001), идентифицированные лица:",Прочее
"202307050012), идентифицированные лица:",Прочее
"202206100008), идентифицированные лица:",Прочее
"202307060016), идентифицированные лица:",Прочее
"202305310002), идентифицированные лица:",Прочее
"202204240002), идентифицированные лица:",Прочее
"20220725002), идентифицированные лица:",Прочее
"202305310008), идентифицированные лица:",Прочее
"202301050010), идентифицированные лица:",Прочее
"20220527002), идентифицированные лица:",Прочее
"202301060003), идентифицированные лица:",Прочее
"202111117001), идентифицированные лица:",Прочее
"202305310009), идентифицированные лица:",Прочее
"202208030006), идентифицированные лица:",Прочее
"20230223002), идентифицированные лица:",Прочее
"202212230001), идентифицированные лица:",Прочее
"20221107002), идентифицированные лица:",Прочее
"202211140006), идентифицированные лица:",Прочее
"202304280003), идентифицированные лица:",Прочее
"202304250003), идентифицированные лица:",Прочее
"202212120001), идентифицированные лица:",Прочее
"20230707004), идентифицированные лица:",Прочее
"202203310008), идентифицированные лица:",Прочее
"20221213002), идентифицированные лица:",Прочее
"20220429002), идентифицированные лица:",Прочее
"202302020003), идентифицированные лица:",Прочее
"202304230005), идентифицированные лица:",Прочее
"202204240001), идентифицированные лица:",Прочее
"20230224003), идентифицированные лица:",Прочее
"202209050010), идентифицированные лица:",Прочее
"202302210002-N1), идентифицированные лица:",Прочее
"202306020005), идентифицированные лица:",Прочее
"202204270004), идентифицированные лица:",Прочее
"202209190007), идентифицированные лица:",Прочее
"202209140004), идентифицированные лица:",Прочее
"202210310006), идентифицированные лица:",Прочее
"202209200003-N1), идентифицированные лица:",Прочее
"202211140007), идентифицированные лица:",Прочее
"202305310011), идентифицированные лица:",Прочее
"202201180002), идентифицированные лица:",Прочее
"202204020004), идентифицированные лица:",Прочее
"202307050023), идентифицированные лица:",Прочее
"202205180009), идентифицированные лица:",Прочее
"20230705001), идентифицированные лица:",Прочее
"202207060004), идентифицированные лица:",Прочее
"202206080001-N1), идентифицированные лица:",Прочее
"20220808002), идентифицированные лица:",Прочее
"20220610002), идентифицированные лица:",Прочее
"20230509005), идентифицированные лица:",Прочее
"20221129003), идентифицированные лица:",Прочее
"202306260001), идентифицированные лица:",Прочее
"Средняя цена: 1 790 000,00",Цена
"Средняя цена: 4 289 618,00",Цена
"Средняя цена: 8 912 468,83",Цена
"Средняя цена: 53 520 000,00",Цена
"Средняя цена: 50 678 118,76$",Цена
Средняя цена: CNY 60 257 500.00,Цена
Средняя цена: CNY 75 667 886.00,Цена
Средняя цена: CNY 48 990 053.42,Цена
"Средняя цена: ¥ 42 998 666,00",Цена
"Средняя цена: 9 633 800,00",Цена
"Средняя цена: 28 440 000,00",Цена
"Средняя цена: 63 763 927,18",Цена
"Средняя цена: 13 500 000,00",Цена
"Средняя цена: 2 880 972,51 юаня",Цена
"Средняя цена: 3 416 500,00",Цена
"Средняя цена: 5 444 607,00",Цена
"Средняя цена: 5 267 200,00",Цена
"Средняя цена: ¥86 659 827,43",Цена
"Средняя цена: 2 612 762,00",Цена
"Средняя цена: 6 889 837,55",Цена
"Средняя цена: CNY 178,009,905.28",Цена
"Средняя цена: 5 683 262,00",Цена
Средняя цена: CNY 1 999 800.00,Цена
"Средняя цена: ¥ 45 199 999,00",Цена
"Средняя цена: 6 758 862,51",Цена
"Средняя цена: ¥8 279 999,00",Цена
"Средняя цена: 6 333 000,00",Цена
"Средняя цена: 4 895 327,23 юаня",Цена
"Средняя цена: 2 760 000,00",Цена
"Средняя цена: 5 685 473,00",Цена
"Средняя цена: CNY10,665,640.00",Цена
Средняя цена: CNY 29 570 600.00,Цена
"Средняя цена: 39 550 000,00",Цена
"Средняя цена: 16 000 000,00",Цена
"Средняя цена: 40 211 116,87",Цена
"Средняя цена: 3 261 879,71 юаня",Цена
"Средняя цена: 2 673 000,00",Цена
"Средняя цена: 6 002 592,94 юаня",Цена
"Средняя цена: 3 800 000,00",Цена
"Средняя цена: ¥82 668 669,00",Цена
"Средняя цена: CNY40,899,000.00",Цена
"Средняя цена: 70 370 428,00",Цена
"Средняя цена: 4 598 286,84 юаня",Цена
Средняя цена: 1 379 696.00,Цена
"Средняя цена: 29 773 310,00",Цена
"Средняя цена: 3 702 602,00",Цена
"Средняя цена: 15 176 126,69 юаня",Цена
Средняя цена: ¥ 5.466.600.00,Цена
"Средняя цена: 7 245 000,00",Цена
Средняя цена: 96450000.00,Цена
Средняя цена: CNY 8 189 229.57,Цена
"Средняя цена: 28 380 000,00",Цена
"Средняя цена: 10 555 680,00",Цена
"Средняя цена: 3 076 000,00",Цена
"Средняя цена: 28 110 000,00",Цена
"Средняя цена: 1 749 500,00",Цена
"Средняя цена: 9 217 563,92 юаня",Цена
"Средняя цена: 156 695 808,13$",Цена
"Средняя цена: 3 653 500,00",Цена
Средняя цена: CNY 289 979 998.00,Цена
"Средняя цена: 71 304 866,00",Цена
Средняя цена: CNY 52 397 663.00,Цена
"Средняя цена: 680 000,00",Цена
"Средняя цена: ¥43 793 355,65",Цена
"Средняя цена: 4 900 000,00",Цена
"Средняя цена: CNY 560,899,655.00",Цена
"Средняя цена: 2 370 000,00",Цена
"Средняя цена: 1 886 998,00",Цена
"Средняя цена: CNY 42,019,903.96",Цена
"Средняя цена: ¥ 437 999 999,00",Цена
"Средняя цена: 114 680 000,0",Цена
"Средняя цена: 7 492 034,70",Цена
"Средняя цена: 10 432 688,00",Цена
"Средняя цена: 5 4750 000,00",Цена
"Проект 110 кВ ветряной станции, установка оборудования и проект 35 кВ в поле (номер тендера:",Название проекта (Описание)
100 МВт ветряная электростанция 35 кВ и установка коробок в пункте A,Название проекта (Описание)
100 МВт ветроэнергетического проекта 35 кВ и установки локомотивов A (запрос предложений),Название проекта (Описание)
100 МВт ветряная электростанция 35 кВ и установка коробок в пункте B,Название проекта (Описание)
100 МВт ветроэнергетического проекта 35 кВ ветряной линии и установочный сегмент B для замены коробки (сценарный проект),Название проекта (Описание)
"60 МВт ветряная дорожка, платформа для ветровой подвески, ветряная база, коробка",Название проекта (Описание)
"60 МВт ветроэнергопроекта, платформы для подвески ветряной машины, основы ветряной машины, базис коробки и весь комплекс.",Название проекта (Описание)
"35kV Электропровод, установка коробки, маркировка результатов",Название проекта (Описание)
"Пять новых источников энергии в Китае и 200 МВт ветряная дорожка, платформа, ветряная база и коробка, иллюстрируют результаты",Название проекта (Описание)
"200 МВт трассы, платформы, основы ветровой машины и коробки (запрос)",Название проекта (Описание)
"200 МВт ветряная дорога, платформа, ветряная база и коробка",Название проекта (Описание)
"200 МВт ветряной дорожки, платформы, основы ветряной машины и 200 базовая инженерная стадия (торги на проект)",Название проекта (Описание)
"70 МВт ветровой дорожки, подвесные платформы, базовые инженерные работы на ветряных машинах",Название проекта (Описание)
"70 МВт ветряная дорога, платформа для подвески, фундаментальная инженерия ветряной машины (запрос No:",Название проекта (Описание)
100 МВт наземной ветровой электростанции мощностью 35 Кв и установкой коробки,Название проекта (Описание)
100 МВт наземной ветровой электростанции мощностью 35 Кв и проект установки коробки (номер тендера: CGN-,Название проекта (Описание)
"Новый энергетический штат Гуанчжоу распределен на 50 МВт, 80 МВт наземной ветровой электроэнергии и 50 МВт наземной ветровой башни.",Название проекта (Описание)
"50 МВт, 80 МВт на суше, 50 МВт на реке и 50 МВт наземной ветровой башни.",Название проекта (Описание)
"30 МВт ветроэнергетический проект 30 МВт дороги, платформы, основы ветроэнергетики, базовое строительство коробки",Название проекта (Описание)
"30 МВт ветроэнергетического проекта 30 МВт, платформы, основы ветроэнергетики, фундаментальные строительные работы по переработке коробки (запрос)",Название проекта (Описание)
"200 МВт ветряная дорожка, платформа, ветряная база и коробка в 2-м столбце",Название проекта (Описание)
"200 МВт трассы, платформы, основы ветровой машины и коробки 2-го сегмента фундаментальной инженерии (торги)",Название проекта (Описание)
200 МВт ветряной электрической линии и установкой коробки в пункте А,Название проекта (Описание)
"200 МВт ветряной электрической линии и локомотивом A для установки коробки, чтобы определить, кто из участников проекта будет следующим:",Название проекта (Описание)
200 МВт ветряной электрической линии и установкой коробки в пункте B,Название проекта (Описание)
"200 МВт ветряной электрической линии и установочный пункт B для установки коробок, чтобы определить, кто будет выбран в рамках проекта:",Название проекта (Описание)
200 МВт 8-й ветровой фермы B сектора B на китайском мосту,Название проекта (Описание)
Ветряная линия B проекта 200 МВт на восьмом ветряном электрическом участке моста &lt; &lt; Север &gt; &gt; в Китае и Китае (номер тендера: CGN-20210706006) для определения этого сегмента.,Название проекта (Описание)
Проект: Ветряная установка проекта 200 МВт в секторе В восьмого ветряного электростанции &lt; &lt; Северный мост &gt; &gt;,Название проекта (Описание)
200 МВт 8-й ветровой фермы B сектора B на китайском мосту с обозначением в пункте A,Название проекта (Описание)
8-й ветряный участок проекта B сектора B 200 МВт на 8-м мосту в Китае (запрос No: CGN-20210706005) для определения этого сегмента,Название проекта (Описание)
Проект: 8-я ветряная станция B сектора B проекта 200 МВт в Китае,Название проекта (Описание)
"55 МВт ветряная дорога, платформа, ветряная база и коробка",Название проекта (Описание)
"55 МВт ветряные дороги, платформы, ветряная база и коробка (проект конкурса)",Название проекта (Описание)
"100 МВт ветряная платформа, база ветряной машины и база коробки (12)",Название проекта (Описание)
"Закупка 100 МВт ветряной платформы, основы ветряной машины и базы коробки (12) (приемка)",Название проекта (Описание)
Комплексный проект «Компьютерный запас» 35 кВ для строительства и установки коробок (раздел A),Название проекта (Описание)
Интегрированный проект 35kV по строительству и установке коробок (раздел A) (перезаказ),Название проекта (Описание)
"110 кВ, 35 кВ и коробка PC.",Название проекта (Описание)
35-километровая линия и PC-инжиниринг (номер тендера:,Название проекта (Описание)
"200 МВт ветряная дорожная площадка, платформа, база ветряной машины и коробка 2-й участок инженерной основы",Название проекта (Описание)
"200 МВт ветряная дорожная площадка, платформа, ветряная база и коробка на 200 МВт",Название проекта (Описание)
"100 МВт ветроэнергетической дорожке, платформе, базе ветряной машины и фундаментальной инженерии коробки",Название проекта (Описание)
"100 МВт ветряная дорожная площадка, платформа, ветряная база и коробка (запрошенный проект)",Название проекта (Описание)
"В Гуанчжоу, Китай, Новая энергетика, 50 МВт ветряная дорога, платформа для подвески, фундаментальная инженерия ветряной машины",Название проекта (Описание)
"50 МВт ветряная дорога в Гуанцзяне, Новая энергетика, платформа для подвески, фундаментальная инженерия ветряной машины (запрос No:",Название проекта (Описание)
"150 МВт ветряная станция, электрическая линия (линия B+C) и установка коробок",Название проекта (Описание)
"150 МВт ветряная станция, электрическая линия (линия B+C) и проект установки коробок (сбор предложений)",Название проекта (Описание)
Проект 35kV по строительству и установке коробок для сборки электропроводов и установки коробок (раздел B),Название проекта (Описание)
Интегрированный проект 35kV по строительству и установке коробок (б) (перезапрос),Название проекта (Описание)
"60 МВт ветряная дорожка, ветряная база, электропроводка (перезагрузка)",Название проекта (Описание)
"60 МВт ветряная дорожка, ветряная база, электрическая линия (перезакупка)",Название проекта (Описание)
"Новый энергетический штат Гуанчжоу оснащает 80 МВт, 50 МВт ветряной дороги, подвесную платформу, инфраструктуру ветряных машин",Название проекта (Описание)
"80 МВт, 50 МВт ветряная дорога, платформа для подвески, фундаментальная инженерия ветряных машин (запрос)",Название проекта (Описание)
"100 МВт проект 110 кВ ветряной электростанции в Юннань, установка электрооборудования и 35 кВ в поле",Название проекта (Описание)
"100 МВт ветряная станция 110 кВ в рамках проекта 100 МВт, строительство электрооборудования и 35 кВ в поле электрического тока, установка коробок и установка коробок.",Название проекта (Описание)
"50 МВт наземный ветроэнергетический проект, модификация коробки и проект покупки дорожной инфраструктуры (перезагрузка)",Название проекта (Описание)
"50 МВт наземной ветровой электростанции, модификации коробки и проекты по закупке дорожной инфраструктуры (переторгнутый тендер)",Название проекта (Описание)
35-километровая электрическая линия и зона коробки в 8-м ветряном поле B200MW,Название проекта (Описание)
35-километровая линия электропередачи и установочная решетка B на участке 200 МВт восьмого ветроэнергетического комплекса &lt; &lt; Северный мост &gt; &gt;,Название проекта (Описание)
"150 МВт ветроэнергетический комплекс, платформа для подвески, ветряная база",Название проекта (Описание)
"150 МВт трамвайная площадка, подвесная платформа, ветряная база и коробка.",Название проекта (Описание)
"На 100 МВт ветроэнергетическом комплексе Китая и Японии, на платформе для подвески ветряных машин, в базовой инженерии ветротехники",Название проекта (Описание)
"100 МВт ветроэнергетическом комплексе, платформах для подвески ветряной машины, фундаментальная инженерия ветряной машины (запрос No:",Название проекта (Описание)
"100 МВт наземный ветряный двигатель, модификация коробки и дорожные закупки",Название проекта (Описание)
"100 МВт ветряный двигатель, коробка и проект по закупке дорожной базы (запрос)",Название проекта (Описание)
"100 МВт ветряная дорога, платформа, ветряная база и коробка (13 ветров)",Название проекта (Описание)
"Строительство дороги 100 МВт, платформы, основы ветряной машины и базы коробки (13 ветровых машин + дороги)",Название проекта (Описание)
Победитель: Дон Хэмпшир (Китай) Промышленная компания,Прочее
Победитель: Учеба в Гуанчжоу,Прочее
Победитель: Шэньчжэнь,Прочее
Победитель: Sibo Tech,Прочее
Победитель:,Прочее
Победитель: Fortune Tech,Прочее
Победитель: Нинпо,Прочее
Победитель: Nintendo Mechanics,Прочее
